label,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF,response
7Networks_RH_Cont_Par_1-rh,103.47339199756941,0.0,inf,0.008228794725145091,1479.0735216472965,0.0004477649842455466,inf,15.287465752337415,0.006288703230455256,0.004168986917373921,
7Networks_RH_Cont_Par_2-rh,97.74850526069635,0.0,inf,0.008272981930152868,1566.1974028275517,0.00013655080790287783,inf,16.767548439127587,0.005597590502774276,0.0029050257140226447,563.2363545894623
7Networks_RH_Cont_Par_3-rh,88.32197204653457,0.0,inf,0.008329727524616996,1785.6241671823236,0.00011407941014180961,inf,17.628140725633966,0.005805903191645037,0.003813945546514633,
7Networks_RH_Cont_Temp_1-rh,121.88128229405268,0.0,inf,0.007054494559573795,1409.3151915512317,5.760793210215251e-05,inf,16.90919522581258,0.007054494559573795,0.00503737562220017,834.1193463802338
7Networks_RH_Cont_pCun_1-rh,74.33598785796998,0.0,inf,0.009004800278932693,1894.0566957935823,0.00018659703784338537,inf,15.733711809060448,0.007093230380160958,0.002848848615240786,
7Networks_RH_Default_PCC_1-rh,74.7516243037122,0.0,inf,0.010413205515500085,2135.590494718736,0.00019483208503394024,inf,16.162648281217866,0.010031496893947616,0.004218003921924662,1397.115795135498
7Networks_RH_Default_PCC_2-rh,65.8340154512124,0.0,inf,0.011243282138921994,2368.243202956286,0.0009675859395174281,inf,14.142407933573823,0.008506085182165954,0.005969334435782357,1433.0946749448776
7Networks_RH_Default_PCC_3-rh,61.917413989063355,0.0,inf,0.00973277877257591,2196.9168440940193,0.0009819366722373646,inf,13.098728090481574,0.006388675374577229,0.0037304077797340545,1136.3933267593384
7Networks_RH_Default_PFCm_1-rh,107.64809295047259,0.0,inf,0.006723426731591662,1854.3223714700357,5.341691807758287e-05,inf,19.49790785207087,0.0050449235305626014,0.004081510237573228,993.0570105314255
7Networks_RH_Default_PFCm_2-rh,102.20628399129896,0.0,inf,0.007499509157125666,1924.9547379916137,9.876379402541636e-05,inf,18.832017848015454,0.0056353623042049725,0.003085572196385179,1001.5468089580536
7Networks_RH_Default_PFCm_3-rh,84.38637587965387,0.0,inf,0.008481769962184877,1706.6518022633195,0.00013580427392270044,inf,18.776078690097894,0.007552098909537333,0.0020601262245242957,1186.7819534540176
7Networks_RH_Default_PFCm_4-rh,106.08302176258661,0.0,inf,0.006664688587094019,2064.4701046252976,0.0003203701805126996,inf,18.575963363126085,0.005244810443634391,0.007578003382209459,
7Networks_RH_Default_PFCm_5-rh,94.43963824477697,0.0,inf,0.007028230716010843,1911.3048253035233,0.0004975181594471567,inf,19.71477817561417,0.005840899049872632,0.006879813233139093,
7Networks_RH_Default_PFCm_6-rh,92.13846361808292,0.0,inf,0.007459777254035106,1822.394836404713,0.00047720806051933766,inf,21.323625911063136,0.006055960221546404,0.0046968653959359825,
7Networks_RH_Default_PFCm_7-rh,83.1587474221677,0.0,inf,0.007584870913081931,1758.5955396467677,0.00030161708212898315,inf,22.095072856785055,0.00611417064210042,0.0025626353324803472,
7Networks_RH_Default_PFCv_1-rh,123.00507470457521,0.0,inf,0.006249425834001502,2009.5457934800288,0.00019907251019447283,inf,21.222369826815328,0.0051208825287983074,0.005830454290387428,
7Networks_RH_Default_Par_1-rh,99.73049761191398,0.0,inf,0.006972701991236344,1575.6806280168698,6.565305371943799e-05,inf,20.958405467166102,0.005342212238347112,0.00467629962302881,
7Networks_RH_Default_Par_2-rh,98.11591343403049,0.0,inf,0.00818438703769876,1510.7401017225245,5.248526970065648e-05,inf,17.055478232502775,0.00555095273324098,0.00397396417230034,
7Networks_RH_Default_Par_3-rh,99.5109871359327,0.0,inf,0.007910397347169145,1654.3791475686069,0.00014710325053975503,inf,16.708810982425067,0.0051313814506378915,0.004818277150799426,
7Networks_RH_Default_Temp_1-rh,130.43526874258396,0.0,inf,0.006103323406074369,1455.5792266745143,1.931986161842825e-05,inf,20.408173443901884,0.005684852471825017,0.003865271692462505,
7Networks_RH_Default_Temp_2-rh,129.74534998721614,0.0,inf,0.006437650262804196,1427.4461510965496,4.4130938609569576e-05,inf,16.251320337563627,0.006437650262804196,0.00514760898684068,
7Networks_RH_Default_Temp_3-rh,116.44985342445055,0.0,inf,0.006798946979091879,1601.4568712035905,8.442002736762975e-05,inf,16.17386404968617,0.006798946979091879,0.004021879761785025,
7Networks_RH_Default_Temp_4-rh,123.21000796433378,0.0,inf,0.007102823599671227,1306.854351467406,2.581760163155662e-05,inf,17.59386026292044,0.007102823599671227,0.002048744497895819,
7Networks_RH_Default_Temp_5-rh,105.20154184108709,0.0,inf,0.0071195274684184885,1246.6248221505555,2.2059486453962195e-05,inf,24.24830061416057,0.006179343837723511,0.0017902239388353982,691.9647698607296
7Networks_RH_DorsAttn_FEF_1-rh,82.79456134419269,0.0,inf,0.007494524874852675,2159.5007412533114,0.001822023515966588,inf,21.201533296302568,0.006918246390577902,0.0035224872595323213,
