label,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF,response
7Networks_LH_Cont_Par_3-lh,20.685756414868322,0.010810388468088544,44.03444000000001,0.02320776847558844,0.022131806051276386,0.04981002366912263,5.623938044971031,6.546909566340019,0.022709497384320085,0.004196315475282141,1
7Networks_LH_Cont_Temp_1-lh,69.693904083864,0.0012613819438967993,92.19567346938777,0.010846495962004502,0.007359838877283917,0.00644250197961835,8.723279319726297,8.723279319726297,0.010846495962004502,0.004860780929410545,1
7Networks_LH_Cont_pCun_1-lh,55.506585393165736,0.0,inf,0.010800708353656666,0.008050518885990569,0.0010199737969885697,inf,19.243190676145538,0.010191176275756922,0.004056166008215232,1
7Networks_LH_Default_PCC_1-lh,62.33059865190543,0.0,inf,0.011744930183437016,0.006950413180849869,0.0004304586216241261,inf,12.798922376785068,0.006801770691360541,0.004641695227260001,1
7Networks_LH_Default_PCC_2-lh,50.900143220898954,0.0,inf,0.01195216361651435,0.0075657276919848864,0.0007193930077943795,inf,11.87744519450541,0.01195216361651435,0.004671536146185922,1
7Networks_LH_Default_PCC_3-lh,44.51205802234896,0.0,inf,0.013982486177014043,0.007598872980160548,0.0009664913090098887,inf,12.23027506390639,0.013450868818518723,0.0038811089132342216,1
7Networks_LH_Default_PCC_4-lh,46.52568091469674,0.0,inf,0.011494007139617476,0.007140132072874879,0.0006796196313652205,inf,17.69695434785598,0.00873702311798843,0.00399394146798148,1
7Networks_LH_Default_PFC_1-lh,85.7803809745173,0.0,inf,0.009708824583675894,0.007243277290874718,0.0011002372627340812,inf,13.405237016489162,0.00745584944194458,0.003877709901988946,0
7Networks_LH_Default_PFC_10-lh,70.53356655089837,0.0,inf,0.00880006223404012,0.007587034952799396,0.0008031759050291449,inf,16.754557379528446,0.00782945811694016,0.004307108283751289,1
7Networks_LH_Default_PFC_11-lh,49.48837610306473,0.006895435856407305,68.63996000000002,0.014568773058725556,0.00988283218380274,0.02165044890266335,6.272642760160276,6.272642760160276,0.014568773058725556,0.006337101078204093,0
7Networks_LH_Default_PFC_12-lh,55.90316394204516,0.0,inf,0.011871355345516985,0.009773238706781685,0.003565083582442868,inf,11.897319649576099,0.010490680603885538,0.00478418586245423,0
7Networks_LH_Default_PFC_13-lh,59.705820726537624,0.0,inf,0.011403254899465485,0.008982101149622333,0.0029259355985724305,inf,12.317661525414692,0.010602965182831171,0.005417538864349159,0
7Networks_LH_Default_PFC_2-lh,96.92080004830089,0.0,inf,0.007843208612721496,0.006311705758710604,5.284791638481476e-05,inf,17.936587527070987,0.004907129145923005,0.003001186551084547,1
7Networks_LH_Default_PFC_3-lh,85.6159055012362,0.0,inf,0.008768156440745764,0.006963514564842066,0.0013470992723101146,inf,13.897745536672602,0.008260909935925077,0.003146473586947644,0
7Networks_LH_Default_PFC_4-lh,115.97652917179347,0.0,inf,0.007370932756159814,0.006478249712571947,0.0002137943205746326,inf,13.47202038155565,0.0067022295905044965,0.005043714359763254,0
7Networks_LH_Default_PFC_5-lh,68.98815367921038,0.0014953880964562868,89.70538,0.011147603410185654,0.008062157220051484,0.006840685403715173,8.477764552576017,8.477764552576017,0.011147603410185654,0.0051429166254765134,0
