label,response,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF
R_4,,75.87015211619665,0.0,inf,0.009461484619007044,0.005250632984358155,0.0001751376469272493,inf,15.51587715510525,0.006132363588888448,0.002051653616054046
R_3b,,88.88457207040373,0.0,inf,0.00919830184324081,0.004292619710787926,8.895386720573226e-05,inf,15.61163824712087,0.005026085136684507,0.002186985544356399
R_FEF,,81.83225715512428,0.0,inf,0.008370188783458486,0.004499673228720461,0.00019001232589924936,inf,13.784563156553077,0.00529163081403053,0.0025925056115475233
R_PEF,,99.20195387064716,0.0,inf,0.007247784002120993,0.003535796409398548,8.12896302411816e-05,inf,26.568156122521145,0.005137847464582181,0.001437892645299851
R_55b,,104.1214680720484,0.0,inf,0.008287257394302876,0.0035194261584589217,9.750388822198002e-06,inf,21.034733123668737,0.006853374921962091,0.0016552319353714514
R_V3A,,106.96626846289041,0.0,inf,0.007798804915591196,0.0037453360346611847,1.9931412497432926e-05,inf,22.50909639274011,0.004222224098766266,0.0023162512883260562
R_RSC,,106.29692552994037,0.0,inf,0.007537840704930334,0.003489142216965106,1.725733338259865e-05,inf,23.648515418092067,0.007201962395723648,0.0017888540579066707
R_POS2,,113.35707265260343,0.0,inf,0.007542230565126406,0.003415156447935864,2.415521416309131e-05,inf,17.36674363922333,0.007542230565126406,0.0018615000405885452
R_V7,,115.62379241063182,0.0,inf,0.007586210310346364,0.0035416823401405624,2.661845646791518e-05,inf,22.31771648839947,0.007342946979907621,0.0023070258099551367
R_IPS1,,104.33875080117878,0.0,inf,0.0073458675831093575,0.0035984410395203704,4.162585948761085e-05,inf,22.038490074662327,0.005080590187899717,0.0019160622690674073
R_FFC,,85.63861067667331,0.0,inf,0.009080390696522268,0.003841209604845555,0.00015450543268863474,inf,16.46504475748969,0.006065006113939685,0.001334003985359739
R_V3B,,85.68253311081706,0.0,inf,0.008785795968514518,0.0038740291813639024,0.00030638152025416553,inf,15.73567057383318,0.007109865336306584,0.0008496246891547559
R_LO1,,81.51858816903473,0.0,inf,0.00975791776963664,0.005189580969319593,0.0004004663165647112,inf,16.373845059228838,0.007451733630925767,0.0018309958377022795
R_LO2,,83.78182994740017,0.0,inf,0.009796967642575273,0.0054590994498000325,0.0004751042117005175,inf,16.111649664531086,0.007902047483719409,0.0012953614729401162
R_PIT,,104.35422019824911,0.0,inf,0.007381710306845888,0.0038985036551869518,5.444212061622783e-05,inf,20.38347964630476,0.005561013999741523,0.0014628720110204487
R_MT,,95.71372331728313,0.0,inf,0.009087533485289012,0.004645855185237838,6.337230591474681e-05,inf,14.946111521514432,0.005670114907146639,0.001458174722832688
R_A1,,81.82462287769084,0.0,inf,0.011109207733519437,0.004975925907032873,0.00031944368374400335,inf,12.59706351144977,0.011109207733519437,0.0019390567973950304
R_PSL,0.009,93.1136177398703,0.0,inf,0.010809197708468103,0.004154982411674357,6.957170378640315e-05,inf,15.360420035276858,0.004222002696846442,0.0007365626595822073
R_SFL,,106.55276474555602,0.0,inf,0.008471813598412994,0.004408321799428572,4.796818802531287e-05,inf,16.47986934986497,0.006336811144270939,0.0021378541255333925
R_PCV,,115.33542187813308,0.0,inf,0.007424902448383238,0.003578378267163528,3.440673774377976e-05,inf,25.599926576843014,0.006050778130067526,0.0016739630113939148
R_STV,,98.28103622587882,0.0,inf,0.008640882503699163,0.004063673968364922,0.000377940253764861,inf,15.60058106595643,0.005786596344861699,0.002044248683146956
R_7Pm,,107.85048466739781,0.0,inf,0.007227061703641037,0.004086036663801421,0.00017329594231072566,inf,15.911102990315488,0.0047481428351521734,0.0026238002148844925
R_7m,,87.86672638480012,0.0,inf,0.010768463391962593,0.004803750608134858,0.0001258321700219017,inf,13.633266005302556,0.0039056662859683552,0.001932918469528361
R_POS1,,96.27633722071926,0.0,inf,0.009163116111891913,0.003952775988646601,3.678839041877979e-05,inf,20.179946000215637,0.0029117084396859103,0.0014877117078588684
R_23d,,109.56251960803792,0.0,inf,0.007122761796753703,0.0037457183145896107,0.00010235583706019258,inf,21.48292153567786,0.005671808085071677,0.0021144651337729986
R_v23ab,,96.71778945643743,0.0,inf,0.00808728575162587,0.0040421798704206036,0.00013812244581346838,inf,16.375307804235764,0.005543295570669269,0.0019945865681200016
R_d23ab,,107.46961478718208,0.0,inf,0.00773400468618812,0.0041339089504526085,0.00011647592582094389,inf,15.832775232137031,0.005205947827265801,0.0019319527759789276
R_31pv,,117.40261601306176,0.0,inf,0.008461633974944016,0.004110383718837101,5.76850537197988e-05,inf,21.097012701766563,0.006425792823957309,0.0032478659201856655
R_5m,,122.13456880006997,0.0,inf,0.006906431056226805,0.004142020367425186,7.526398760933618e-05,inf,24.633517181308807,0.005651963610849645,0.0025643821389991946
